MYear,Com_Name,Class,Order,Family,IUCN Classification
2021/6,Eastern_Slaty_Thrush,Aves,Anseriformes,Anhimidae,LC
2021/6,Eastern_Slaty_Thrush,Aves,Anseriformes,Anhimidae,LC
2021/6,Eastern_Slaty_Thrush,Aves,Cathatiformes,Cathartidae,LC
2021/6,Eastern_Slaty_Thrush,Aves,Cathatiformes,Cathartidae,LC
2021/6,Eastern_Slaty_Thrush,Aves,Passeriformes,Furnariidae,LC
2021/6,Eastern_Slaty_Thrush,Aves,Psittaciformes,Psittacidae,LC
2021/6,Eastern_Slaty_Thrush,Aves,Psittaciformes,Psittacidae,LC
2021/6,Eastern_Slaty_Thrush,Aves,Psittaciformes,Psittacidae,LC
2021/6,Eastern_Slaty_Thrush,Aves,Psittaciformes,Psittacidae,LC
2021/6,Eastern_Slaty_Thrush,Aves,Psittaciformes,Psittacidae,LC
2021/6,Eastern_Slaty_Thrush,Aves,Apodiformes,Trochilinae,LC
2021/6,Eastern_Slaty_Thrush,Aves,Passeriformes,Tyrannidae,LC
2021/6,Eastern_Slaty_Thrush,Aves,Passeriformes,Tyrannidae,LC
2021/6,Eastern_Slaty_Thrush,Aves,Passeriformes,Tyrannidae,LC
2021/6,Eastern_Slaty_Thrush,Aves,Passeriformes,Tyrannidae,LC
2021/6,Eastern_Slaty_Thrush,Aves,Passeriformes,Tyrannidae,LC
2021/6,Eastern_Slaty_Thrush,Aves,Passeriformes,Tyrannidae,LC
2021/6,Eastern_Slaty_Thrush,Aves,Passeriformes,Tyrannidae,LC
2021/6,Eastern_Slaty_Thrush,Aves,Passeriformes,Tyrannidae,LC
2021/6,Eastern_Slaty_Thrush,Aves,Passeriformes,Tyrannidae,LC
2021/6,Eastern_Slaty_Thrush,Aves,Passeriformes,Tyrannidae,LC
2021/6,Eastern_Slaty_Thrush,Aves,Passeriformes,Furnariidae,LC
2021/6,Eastern_Slaty_Thrush,Aves,Passeriformes,Furnariidae,LC
2021/6,Eastern_Slaty_Thrush,Aves,Passeriformes,Furnariidae,LC
2021/6,Eastern_Slaty_Thrush,Aves,Passeriformes,Furnariidae,LC
2021/6,Eastern_Slaty_Thrush,Aves,Columbiformes,Columbidae,LC
2021/6,Eastern_Slaty_Thrush,Aves,Columbiformes,Columbidae,LC
2021/6,Eastern_Slaty_Thrush,Aves,Columbiformes,Columbidae,LC
2021/6,Eastern_Slaty_Thrush,Aves,Anseriformes,Anatidae,LC
2021/6,Eastern_Slaty_Thrush,Aves,Anseriformes,Anatidae,LC
2021/6,Eastern_Slaty_Thrush,Aves,Passeriformes,Passeridae,LC
2021/6,Eastern_Slaty_Thrush,Aves,Passeriformes,Passeridae,LC
2021/6,Eastern_Slaty_Thrush,Aves,Passeriformes,Passeridae,LC
2021/6,Eastern_Slaty_Thrush,Aves,Columbiformes,Columbidae,LC
2021/6,Eastern_Slaty_Thrush,Aves,Columbiformes,Columbidae,LC
2021/6,Eastern_Slaty_Thrush,Aves,Columbiformes,Columbidae,LC
2021/6,Eastern_Slaty_Thrush,Aves,Passeriformes,Turdidae,LC
2021/6,Eastern_Slaty_Thrush,Aves,Passeriformes,Turdidae,LC
2021/6,Eastern_Slaty_Thrush,Aves,Passeriformes,Thraupidae,LC
2021/7,Eastern_Slaty_Thrush,Aves,Coraciiformes,Alcedinidae,LC
2021/7,Eastern_Slaty_Thrush,Aves,Passeriformes,Tyrannidae,LC
2021/7,Eastern_Slaty_Thrush,Aves,Passeriformes,Tyrannidae,LC
2021/7,Eastern_Slaty_Thrush,Aves,Passeriformes,Furnariidae,LC
2021/7,Eastern_Slaty_Thrush,Aves,Passeriformes,Furnariidae,LC
2021/7,Eastern_Slaty_Thrush,Aves,Passeriformes,Furnariidae,LC
2021/7,Eastern_Slaty_Thrush,Aves,Passeriformes,Furnariidae,LC
2021/7,Eastern_Slaty_Thrush,Aves,Anseriformes,Anatidae,LC
2021/7,Eastern_Slaty_Thrush,Aves,Columbiformes,Columbidae,LC
2021/7,Eastern_Slaty_Thrush,Aves,Columbiformes,Columbidae,LC
2021/7,Eastern_Slaty_Thrush,Aves,Charadriiformes,Charadriidae,LC
2021/7,Eastern_Slaty_Thrush,Aves,Passeriformes,Thraupidae,LC
2021/7,Eastern_Slaty_Thrush,Aves,Piciformes,Ramphastidae,LC
2021/7,Eastern_Slaty_Thrush,Aves,Cathartiformes,Cathartidae,LC
2021/7,Sayaca_Tanager,Aves,Passeriformes,Tyrannidae,LC
2021/7,Sayaca_Tanager,Aves,Passeriformes,Tyrannidae,LC
2021/7,Sayaca_Tanager,Aves,Passeriformes,Tyrannidae,LC
2021/7,Sayaca_Tanager,Aves,Passeriformes,Tyrannidae,LC
2021/7,Sayaca_Tanager,Mammalia,Rodentia,Caviidae,LC
2021/7,Sayaca_Tanager,Mammalia,Rodentia,Caviidae,LC
2021/7,Sayaca_Tanager,Mammalia,Rodentia,Caviidae,LC
2021/7,Sayaca_Tanager,Aves,Pelecaniformes,Threskiornithidae,LC
2021/7,Sayaca_Tanager,Aves,Pelecaniformes,Threskiornithidae,LC
2021/7,Sayaca_Tanager,Aves,Pelecaniformes,Threskiornithidae,LC
2021/7,Sayaca_Tanager,Aves,Pelecaniformes,Threskiornithidae,LC
2021/7,Sayaca_Tanager,Aves,Pelecaniformes,Threskiornithidae,LC
2021/7,Sayaca_Tanager,Aves,Pelecaniformes,Threskiornithidae,LC
2021/7,Sayaca_Tanager,Aves,Pelecaniformes,Threskiornithidae,LC
2021/7,Sayaca_Tanager,Aves,Columbiformes,Columbidae,LC
2021/7,Sayaca_Tanager,Aves,Passeriformes,Furnariidae,LC
2021/7,Sayaca_Tanager,Aves,Passeriformes,Furnariidae,LC
2021/7,Eastern_Slaty_Thrush,Aves,Passeriformes,Furnariidae,LC
2021/7,Eastern_Slaty_Thrush,Aves,Passeriformes,Furnariidae,LC
2021/7,Sayaca_Tanager,Aves,Passeriformes,Furnariidae,LC
2021/7,Sayaca_Tanager,Aves,Passeriformes,Furnariidae,LC
2021/7,Sayaca_Tanager,Aves,Passeriformes,Furnariidae,LC
2021/7,Sayaca_Tanager,Aves,Passeriformes,Furnariidae,LC
2021/7,Sayaca_Tanager,Aves,Passeriformes,Furnariidae,LC
2021/7,Sayaca_Tanager,Aves,Passeriformes,Furnariidae,LC
2021/7,Sayaca_Tanager,Aves,Passeriformes,Furnariidae,LC
2021/7,Sayaca_Tanager,Aves,Columbiformes,Columbidae,LC
2021/7,Sayaca_Tanager,Aves,Columbiformes,Columbidae,LC
2021/7,Sayaca_Tanager,Aves,Anseriformes,Anatidae,LC
2021/7,Sayaca_Tanager,Aves,Anseriformes,Anatidae,LC
2021/7,Sayaca_Tanager,Aves,Anseriformes,Anatidae,LC
2021/7,Sayaca_Tanager,Aves,Anseriformes,Anatidae,LC
2021/7,Sayaca_Tanager,Aves,Passeriformes,Passeridae,LC
2021/7,Sayaca_Tanager,Aves,Columbiformes,Columbidae,LC
2021/7,Red-legged_Seriema,Aves,Columbiformes,Columbidae,LC
2021/7,Red-legged_Seriema,Aves,Columbiformes,Columbidae,LC
2021/7,Rufescent_Tiger-Heron,Aves,Columbiformes,Columbidae,LC
2021/7,Rufescent_Tiger-Heron,Aves,Columbiformes,Columbidae,LC
2021/7,Rufescent_Tiger-Heron,Aves,Columbiformes,Columbidae,LC
2021/7,Rufescent_Tiger-Heron,Aves,Columbiformes,Columbidae,LC
2021/7,Rufescent_Tiger-Heron,Aves,Columbiformes,Columbidae,LC
2021/7,Rufescent_Tiger-Heron,Aves,Columbiformes,Columbidae,LC
2021/7,Rufescent_Tiger-Heron,Aves,Columbiformes,Columbidae,LC
2021/7,Rufescent_Tiger-Heron,Aves,Charadriiformes,Charadriidae,LC
2021/7,Rufescent_Tiger-Heron,Aves,Passeriformes,Turdidae,LC
2021/7,Rufescent_Tiger-Heron,Aves,Passeriformes,Thraupidae,LC
2021/7,Rufescent_Tiger-Heron,Aves,Passeriformes,Thraupidae,LC
2021/8,Rufescent_Tiger-Heron,Aves,Passeriformes,Tyrannidae,LC
2021/8,Rufescent_Tiger-Heron,Aves,Passeriformes,Tyrannidae,LC
2021/8,Rufescent_Tiger-Heron,Aves,Columbiformes,Columbidae,LC
2021/8,Rufescent_Tiger-Heron,Aves,Columbiformes,Columbidae,LC
2021/8,Rufescent_Tiger-Heron,Aves,Anseriformes,Anatidae,LC
2021/8,Rufescent_Tiger-Heron,Aves,Anseriformes,Anatidae,LC
2021/8,Rufescent_Tiger-Heron,Aves,Anseriformes,Anatidae,LC
2021/8,Rufescent_Tiger-Heron,Aves,Columbiformes,Columbidae,LC
2021/8,Rufescent_Tiger-Heron,Aves,Columbiformes,Columbidae,LC
2021/8,Rufescent_Tiger-Heron,Aves,Columbiformes,Columbidae,LC
2021/8,Rufescent_Tiger-Heron,Aves,Passeriformes,Turdidae,LC
2021/8,Rufescent_Tiger-Heron,Mammalia,Rodentia,Caviidae,LC
2021/8,Rufescent_Tiger-Heron,Mammalia,Rodentia,Caviidae,LC
2021/8,Rufescent_Tiger-Heron,Aves,Columbiformes,Columbidae,LC
2021/8,Rufescent_Tiger-Heron,Aves,Anseriformes,Anatidae,LC
2021/8,Rufescent_Tiger-Heron,Aves,Anseriformes,Anatidae,LC
2021/8,Rufescent_Tiger-Heron,Aves,Anseriformes,Anatidae,LC
2021/8,Rufescent_Tiger-Heron,Aves,Anseriformes,Anatidae,LC
2021/8,Rufescent_Tiger-Heron,Aves,Anseriformes,Anatidae,LC
2021/8,Cattle_Tyrant,Aves,Anseriformes,Anatidae,LC
2021/8,Cattle_Tyrant,Aves,Anseriformes,Anatidae,LC
2021/8,Cattle_Tyrant,Aves,Anseriformes,Anatidae,LC
2021/9,Cattle_Tyrant,Aves,Passeriformes,Tyrannidae,LC
2021/9,Cattle_Tyrant,Aves,Passeriformes,Tyrannidae,LC
2021/9,Cattle_Tyrant,Aves,Passeriformes,Tyrannidae,LC
2021/9,Cattle_Tyrant,Aves,Passeriformes,Tyrannidae,LC
2021/9,Cattle_Tyrant,Aves,Passeriformes,Tyrannidae,LC
2021/9,Cattle_Tyrant,Aves,Passeriformes,Tyrannidae,LC
2021/9,Cattle_Tyrant,Aves,Passeriformes,Tyrannidae,LC
2021/9,Cattle_Tyrant,Aves,Pelecaniformes,Threskiornithidae,LC
2021/9,Cattle_Tyrant,Aves,Pelecaniformes,Threskiornithidae,LC
2021/9,Cattle_Tyrant,Aves,Passeriformes,Furnariidae,LC
2021/9,Cattle_Tyrant,Aves,Passeriformes,Furnariidae,LC
2021/9,Cattle_Tyrant,Aves,Passeriformes,Furnariidae,LC
2021/9,Cattle_Tyrant,Aves,Passeriformes,Furnariidae,LC
2021/9,Cattle_Tyrant,Aves,Columbiformes,Columbidae,LC
2021/9,Cattle_Tyrant,Aves,Columbiformes,Columbidae,LC
2021/9,Cattle_Tyrant,Aves,Columbiformes,Columbidae,LC
2021/9,Cattle_Tyrant,Aves,Passeriformes,Passeridae,LC
2021/9,Cattle_Tyrant,Aves,Columbiformes,Columbidae,LC
2021/9,Cattle_Tyrant,Aves,Columbiformes,Columbidae,LC
2021/9,Cattle_Tyrant,Aves,Columbiformes,Columbidae,LC
2021/9,Cattle_Tyrant,Aves,Columbiformes,Columbidae,LC
2021/9,Cattle_Tyrant,Aves,Columbiformes,Columbidae,LC
2021/9,Cattle_Tyrant,Aves,Columbiformes,Columbidae,LC
2021/9,Cattle_Tyrant,Aves,Columbiformes,Columbidae,LC
2021/9,Cattle_Tyrant,Aves,Columbiformes,Columbidae,LC
2021/9,Cattle_Tyrant,Aves,Passeriformes,Turdidae,LC
2021/9,Cattle_Tyrant,Aves,Passeriformes,Turdidae,LC
2021/9,Cattle_Tyrant,Aves,Passeriformes,Turdidae,LC
2021/9,Cattle_Tyrant,Aves,Passeriformes,Turdidae,LC
2021/9,Cattle_Tyrant,Aves,Passeriformes,Turdidae,LC
2021/9,Cattle_Tyrant,Aves,Passeriformes,Turdidae,LC
2021/9,Cattle_Tyrant,Aves,Passeriformes,Turdidae,LC
2021/9,Cattle_Tyrant,Aves,Passeriformes,Turdidae,LC
2021/9,Cattle_Tyrant,Aves,Passeriformes,Furnariidae,LC
2021/9,Cattle_Tyrant,Aves,Passeriformes,Furnariidae,LC
2021/9,Cattle_Tyrant,Aves,Anseriformes,Anatidae,LC
2021/9,Cattle_Tyrant,Aves,Anseriformes,Anatidae,LC
2021/9,Cattle_Tyrant,Aves,Anseriformes,Anatidae,LC
2021/9,Cattle_Tyrant,Aves,Anseriformes,Anatidae,LC
2021/9,Blue-crowned_Trogon,Aves,Columbiformes,Columbidae,LC
2021/9,Blue-crowned_Trogon,Aves,Passeriformes,Furnariidae,LC
2021/9,Southern_Screamer,Aves,Passeriformes,Furnariidae,LC
2021/9,Southern_Screamer,Aves,Columbiformes,Columbidae,LC
2021/9,Southern_Screamer,Aves,Columbiformes,Columbidae,LC
2021/9,Southern_Screamer,Aves,Columbiformes,Columbidae,LC
2021/9,Southern_Screamer,Aves,Columbiformes,Columbidae,LC
2021/9,Southern_Screamer,Aves,Columbiformes,Columbidae,LC
2021/9,Southern_Screamer,Aves,Columbiformes,Columbidae,LC
2021/9,Southern_Screamer,Aves,Charadriiformes,Charadriidae,LC
2021/9,Southern_Screamer,Aves,Charadriiformes,Charadriidae,LC
2021/9,Southern_Screamer,Aves,Passeriformes,Turdidae,LC
2021/9,Southern_Screamer,Aves,Passeriformes,Thraupidae,LC
2021/9,Southern_Screamer,Aves,Charadriiformes,Charadriidae,LC
2021/9,Southern_Screamer,Aves,Columbiformes,Columbidae,LC
2021/9,Southern_Screamer,Aves,Columbiformes,Columbidae,LC
2021/10,Southern_Screamer,Aves,Columbiformes,Columbidae,LC
2021/10,Southern_Screamer,Aves,Passeriformes,Furnariidae,LC
2021/10,Southern_Screamer,Aves,Passeriformes,Furnariidae,LC
2021/10,Southern_Screamer,Aves,Passeriformes,Furnariidae,LC
2021/10,Southern_Screamer,Aves,Passeriformes,Passeridae,LC
2021/10,Southern_Screamer,Aves,Passeriformes,Passeridae,LC
2021/10,Southern_Screamer,Aves,Passeriformes,Turdidae,LC
2021/10,Southern_Screamer,Aves,Passeriformes,Tyrannidae,LC
2021/10,Southern_Screamer,Aves,Passeriformes,Furnariidae,LC
2021/10,Southern_Screamer,Aves,Passeriformes,Furnariidae,LC
2021/10,Southern_Screamer,Aves,Columbiformes,Columbidae,LC
2021/10,Southern_Screamer,Aves,Passeriformes,Passeridae,LC
2021/10,Southern_Screamer,Aves,Columbiformes,Columbidae,LC
2021/10,Southern_Screamer,Aves,Columbiformes,Columbidae,LC
2021/10,Southern_Screamer,Aves,Columbiformes,Columbidae,LC
2021/10,Southern_Screamer,Aves,Columbiformes,Columbidae,LC
2021/10,Southern_Screamer,Aves,Columbiformes,Columbidae,LC
2021/10,Southern_Screamer,Aves,Columbiformes,Columbidae,LC
2021/10,Southern_Screamer,Aves,Passeriformes,Turdidae,LC
2021/10,Southern_Screamer,Aves,Anseriformes,Anatidae,LC
2021/11,Southern_Screamer,Mammalia,Rodentia,Caviidae,LC
2021/11,Southern_Screamer,Aves,Passeriformes,Tyrannidae,LC
2021/11,Southern_Screamer,Aves,Cuculiformes,Cuculidae,LC
2021/11,Southern_Screamer,Aves,Passeriformes,Furnariidae,LC
2021/11,Southern_Screamer,Aves,Passeriformes,Furnariidae,LC
2021/11,Southern_Screamer,Aves,Passeriformes,Furnariidae,LC
2021/11,Southern_Screamer,Aves,Passeriformes,Furnariidae,LC
2021/11,Southern_Screamer,Aves,Passeriformes,Furnariidae,LC
2021/11,Southern_Screamer,Aves,Passeriformes,Furnariidae,LC
2021/11,Southern_Screamer,Aves,Piciformes,Ramphastidae,LC
2021/11,Southern_Screamer,Aves,Passeriformes,Tyrannidae,LC
2021/11,Southern_Screamer,Aves,Passeriformes,Thraupidae,LC
2021/11,Southern_Screamer,Aves,Passeriformes,Thraupidae,LC
2021/11,Southern_Screamer,Aves,Columbiformes,Columbidae,LC
2021/11,Southern_Screamer,Aves,Columbiformes,Columbidae,LC
2021/11,Southern_Screamer,Aves,Columbiformes,Columbidae,LC
2021/11,Southern_Screamer,Aves,Passeriformes,Tyrannidae,LC
2021/11,Southern_Screamer,Aves,Passeriformes,Turdidae,LC
2021/11,Southern_Screamer,Aves,Passeriformes,Turdidae,LC
2021/11,Southern_Screamer,Aves,Passeriformes,Turdidae,LC
2021/11,Anteater_flag,Aves,Passeriformes,Passeridae,LC
2021/11,Bare-faced_Ibis,Aves,Passeriformes,Passeridae,LC
2021/11,Bare-faced_Ibis,Aves,Passeriformes,Passeridae,LC
2021/11,Bare-faced_Ibis,Aves,Passeriformes,Tyrannidae,LC
2021/12,Bare-faced_Ibis,Aves,Apodiformes,Trochilinae,LC
2021/12,Bare-faced_Ibis,Aves,Apodiformes,Trochilinae,LC
2021/12,Bare-faced_Ibis,Aves,Apodiformes,Trochilinae,LC
2021/12,Bare-faced_Ibis,Aves,Piciformes,Ramphastidae,LC
2021/12,Bare-faced_Ibis,Aves,Cathartiformes,Cathartidae,LC
2021/12,Bare-faced_Ibis,Aves,Cathartiformes,Cathartidae,LC
2021/12,Bare-faced_Ibis,Aves,Cathartiformes,Cathartidae,LC
2021/12,Bare-faced_Ibis,Aves,Cathartiformes,Cathartidae,LC
2021/12,Bare-faced_Ibis,Aves,Cathartiformes,Cathartidae,LC
2021/12,Bare-faced_Ibis,Aves,Passeriformes,Tyrannidae,LC
2021/12,Bare-faced_Ibis,Aves,Passeriformes,Tyrannidae,LC
2021/12,Bare-faced_Ibis,Aves,Passeriformes,Tyrannidae,LC
2021/12,Bare-faced_Ibis,Aves,Passeriformes,Tyrannidae,LC
2021/12,Bare-faced_Ibis,Mammalia,Rodentia,Dasyproctidae,DD
2021/12,Bare-faced_Ibis,Aves,Passeriformes,Furnariidae,LC
2021/12,Bare-faced_Ibis,Aves,Passeriformes,Furnariidae,LC
2021/12,Bare-faced_Ibis,Aves,Passeriformes,Furnariidae,LC
2021/12,Bare-faced_Ibis,Aves,Passeriformes,Furnariidae,LC
2021/12,Bare-faced_Ibis,Aves,Passeriformes,Furnariidae,LC
2021/12,Bare-faced_Ibis,Aves,Passeriformes,Furnariidae,LC
2021/12,Bare-faced_Ibis,Aves,Passeriformes,Furnariidae,LC
2021/12,Bare-faced_Ibis,Aves,Passeriformes,Furnariidae,LC
2021/12,Bare-faced_Ibis,Aves,Passeriformes,Furnariidae,LC
2021/12,Bare-faced_Ibis,Aves,Passeriformes,Furnariidae,LC
2021/12,Bare-faced_Ibis,Aves,Passeriformes,Furnariidae,LC
2021/12,Bare-faced_Ibis,Aves,Passeriformes,Furnariidae,LC
2021/12,Bare-faced_Ibis,Aves,Columbiformes,Columbidae,LC
2021/12,Bare-faced_Ibis,Aves,Columbiformes,Columbidae,LC
2021/12,Bare-faced_Ibis,Aves,Columbiformes,Columbidae,LC
2021/12,Bare-faced_Ibis,Aves,Columbiformes,Columbidae,LC
2021/12,Bare-faced_Ibis,Aves,Columbiformes,Columbidae,LC
2021/12,Bare-faced_Ibis,Aves,Columbiformes,Columbidae,LC
2021/12,Bare-faced_Ibis,Aves,Columbiformes,Columbidae,LC
2021/12,Bare-faced_Ibis,Aves,Columbiformes,Columbidae,LC
2021/12,Bare-faced_Ibis,Aves,Columbiformes,Columbidae,LC
2021/12,Bare-faced_Ibis,Aves,Passeriformes,Turdidae,LC
2021/12,Bare-faced_Ibis,Aves,Passeriformes,Thaupidae,LC
2021/12,Bare-faced_Ibis,Aves,Pelecaniformes,Threskiornithidae,LC
2021/12,Bare-faced_Ibis,Aves,Pelecaniformes,Threskiornithidae,LC
2022/1,Bare-faced_Ibis,Aves,Apodiformes,Trochilidae,LC
2022/1,Bare-faced_Ibis,Aves,Passeriformes,Tyrannidae,LC
2022/1,Bare-faced_Ibis,Aves,Paseriformes,Tyrannidae,LC
2022/1,Bare-faced_Ibis,Aves,Passeriformes,Furnariidae,LC
2022/1,Southern_Fork-tailed_Flycatcher,Aves,Passeriformes,Furnariidae,LC
2022/1,Toco_Toucan,Aves,Passeriformes,Furnariidae,LC
2022/1,Toco_Toucan,Aves,Passeriformes,Furnariidae,LC
2022/1,Toco_Toucan,Aves,Passeriformes,Passeridae,LC
2022/1,Toco_Toucan,Aves,Passeriformes,Passeridae,LC
2022/1,Toco_Toucan,Aves,Passeriformes,Passeridae,LC
2022/1,Toco_Toucan,Aves,Passeriformes,Turdidae,LC
2022/2,Toco_Toucan,Aves,Passeriformes,Tyrannidae,LC
2022/2,Toco_Toucan,Aves,Passeriformes,Tyrannidae,LC
2022/2,Toco_Toucan,Aves,Passeriformes,Tyrannidae,LC
2022/2,Toco_Toucan,Aves,Passeriformes,Tyrannidae,LC
2022/2,Toco_Toucan,Aves,Passeriformes,Tyrannidae,LC
2022/2,Toco_Toucan,Aves,Pelecaniformes,Threskiornithidae,LC
2022/2,Toco_Toucan,Aves,Pelecaniformes,Threskiornithidae,LC
2022/2,Toco_Toucan,Mammalia,Rodentia,Dasyproctidae,DD
2022/2,Toco_Toucan,Mammalia,Rodentia,Dasyproctidae,DD
2022/2,Toco_Toucan,Mammalia,Rodentia,Dasyproctidae,DD
2022/2,Toco_Toucan,Mammalia,Rodentia,Dasyproctidae,DD
2022/2,Toco_Toucan,Aves,Passeriformes,Furnariidae,LC
2022/2,Toco_Toucan,Aves,Passeriformes,Furnariidae,LC
2022/2,Toco_Toucan,Aves,Passeriformes,Furnariidae,LC
2022/2,Toco_Toucan,Aves,Passeriformes,Furnariidae,LC
2022/2,Toco_Toucan,Aves,Passeriformes,Furnariidae,LC
2022/2,Toco_Toucan,Aves,Passeriformes,Furnariidae,LC
2022/2,Toco_Toucan,Aves,Passeriformes,Furnariidae,LC
2022/2,Toco_Toucan,Aves,Passeriformes,Furnariidae,LC
2022/2,Toco_Toucan,Aves,Columbiformes,Columbidae,LC
2022/2,Toco_Toucan,Aves,Piciformes,Picidae,LC
2022/2,Toco_Toucan,Aves,Piciformes,Picidae,LC
2022/2,Toco_Toucan,Aves,Piciformes,Picidae,LC
2022/2,Toco_Toucan,Aves,Piciformes,Picidae,LC
2022/2,Toco_Toucan,Aves,Piciformes,Picidae,LC
2022/2,Toco_Toucan,Aves,Columbiformes,Columbidae,LC
2022/2,Toco_Toucan,Aves,Columbiformes,Columbidae,LC
2022/2,Toco_Toucan,Aves,Passeriformes,Thaupidae,LC
2022/2,Toco_Toucan,Aves,Piciformes,Ramphastidae,LC
2022/3,Toco_Toucan,Aves,Passeriformes,Furnariidae,LC
2022/3,Toco_Toucan,Aves,Passeriformes,Furnariidae,LC
2022/3,Toco_Toucan,Aves,Passeriformes,Furnariidae,LC
2022/3,Toco_Toucan,Aves,Passeriformes,Furnariidae,LC
2022/3,Toco_Toucan,Aves,Passeriformes,Passeridade,LC
2022/3,Toco_Toucan,Aves,Passeriformes,Passeridade,LC
2022/3,Toco_Toucan,Aves,Columbiformes,Columbidae,LC
2022/3,Toco_Toucan,Aves,Columbiformes,Columbidae,LC
2022/3,Toco_Toucan,Aves,Passeriformes,Turdidae,LC
2022/3,Toco_Toucan,Aves,Galliformes,Cracidae,LC
2022/3,Toco_Toucan,Aves,Psittaciformes,Psittacidae,LC
2022/3,Toco_Toucan,Aves,Psittaciformes,Psittacidae,LC
2022/3,Toco_Toucan,Aves,Passeriformes,Tyrannidae,LC
2022/3,Toco_Toucan,Aves,Passeriformes,Tyrannidae,LC
2022/3,Toco_Toucan,Aves,Passeriformes,Furnariidae,LC
2022/3,Blue-winged_Parrotlet,Aves,Passeriformes,Furnariidae,LC
2022/3,Turkey_Vulture,Aves,Passeriformes,Furnariidae,LC
2022/3,Turkey_Vulture,Aves,Passeriformes,Furnariidae,LC
2022/3,Turkey_Vulture,Aves,Columbiformes,Columbidae,LC
2022/3,Turkey_Vulture,Aves,Columbiformes,Columbidae,LC
2022/3,Turkey_Vulture,Aves,Columbiformes,Columbidae,LC
2022/4,Turkey_Vulture,Aves,Psittaciformes,Psittacidae,LC
2022/4,Turkey_Vulture,Aves,Psittaciformes,Psittacidae,LC
2022/4,Turkey_Vulture,Aves,Passeriformes,Tyrannidae,LC
2022/4,Turkey_Vulture,Aves,Passeriformes,Tyrannidae,LC
2022/4,Turkey_Vulture,Aves,Passeriformes,Furnariidae,LC
2022/4,Turkey_Vulture,Aves,Passeriformes,Furnariidae,LC
2022/4,Turkey_Vulture,Aves,Passeriformes,Furnariidae,LC
2022/4,Turkey_Vulture,Aves,Passeriformes,Furnariidae,LC
2022/4,Turkey_Vulture,Aves,Passeriformes,Furnariidae,LC
2022/4,Turkey_Vulture,Aves,Passeriformes,Furnariidae,LC
2022/4,Black_Vulture,Aves,Piciformes,Picidae,LC
2022/4,Black_Vulture,Aves,Piciformes,Picidae,LC
2022/4,Black_Vulture,Aves,Piciformes,Ramphastidae,LC
2022/4,Black_Vulture,Aves,Cathartiformes,Cathartidae,LC
2022/4,Black_Vulture,Aves,Cathartiformes,Cathartidae,LC
2022/4,Black_Vulture,Aves,Cathartiformes,Cathartidae,LC
2022/4,Black_Vulture,Aves,Psittaciformes,Psittacidae,LC
2022/4,Black_Vulture,Aves,Passeriformes,Tyrannidae,LC
2022/4,Black_Vulture,Aves,Passeriformes,Thraupidae,LC
2022/4,Black_Vulture,Aves,Passeriformes,Thraupidae,LC
2022/4,Black_Vulture,Aves,Passeriformes,Thraupidae,LC
2022/4,Black_Vulture,Aves,Passeriformes,Thraupidae,LC
2022/4,Black_Vulture,Aves,Pelecaniformes,Threskiornithidae,LC
2022/4,Black_Vulture,Aves,Pelecaniformes,Threskiornithidae,LC
2022/4,Black_Vulture,Aves,Pelecaniformes,Threskiornithidae,LC
2022/4,Black_Vulture,Aves,Passeriformes,Furnariidae,LC
2022/4,Black_Vulture,Aves,Passeriformes,Furnariidae,LC
2022/4,Black_Vulture,Aves,Passeriformes,Furnariidae,LC
2022/4,Black_Vulture,Aves,Passeriformes,Furnariidae,LC
2022/4,Black_Vulture,Aves,Passeriformes,Furnariidae,LC
2022/4,Black_Vulture,Aves,Passeriformes,Passeridae,LC
2022/4,Black_Vulture,Aves,Columbiformes,Columbidae,LC
2022/4,Black_Vulture,Aves,Columbiformes,Columbidae,LC
2022/4,Black_Vulture,Aves,Charadriiformes,Charadriidae,LC
2022/4,Black_Vulture,Aves,Charadriiformes,Charadriidae,LC
2022/4,Black_Vulture,Aves,Passeriformes,Thraupidae,LC
2022/4,Black_Vulture,Aves,Passeriformes,Thraupidae,LC
2022/5,Black_Vulture,Aves,Passeriformes,Tyrannidae,LC
2022/5,Black_Vulture,Aves,Passeriformes,Tyrannidae,LC
2022/5,Black_Vulture,Aves,Passeriformes,Tyrannidae,LC
2022/5,Black_Vulture,Aves,Passeriformes,Furnariidae,LC
2022/5,Black_Vulture,Aves,Passeriformes,Furnariidae,LC
2022/5,Black_Vulture,Aves,Passeriformes,Furnariidae,LC
2022/5,Black_Vulture,Aves,Passeriformes,Passeridae,LC
2022/5,Black_Vulture,Aves,Passeriformes,Passeridae,LC
2022/5,Black_Vulture,Aves,Passeriformes,Passeridae,LC
2022/5,Black_Vulture,Aves,Passeriformes,Turdidae,LC
2022/5,Black_Vulture,Aves,Passeriformes,Turdidae,LC
2022/5,Black_Vulture,Aves,Piciformes,Ramphastidae,LC
2022/5,Black_Vulture,Aves,Cathartiformes,Cathartidae,LC
2021/6,Black_Vulture,Aves,Galliformes,Cracidae,LC
2021/6,Black_Vulture,Aves,Passeriformes,Furnariidae,LC
2021/6,Black_Vulture,Aves,Passeriformes,Furnariidae,LC
2021/6,Black_Vulture,Aves,Passeriformes,Furnariidae,LC
2021/6,Black_Vulture,Aves,Passeriformes,Furnariidae,LC
